Date,ASML,SHELL,JPM_EUR,STOXX50,SP500_EUR,LOAN
2018-12-14,0.019786489673049648,0.016982820376605853,0.01675671104204004,0.011472100104851536,0.014034573751782055,5.6663560386475914e-05
2018-12-17,0.019214274624472866,0.016466059187464185,0.016345709379557906,0.01122875744573004,0.014321673425080447,5.61239135392856e-05
2018-12-18,0.01864133768860311,0.016122971308288315,0.01596034213940218,0.011125543864355516,0.014413147652185246,5.5611870949834124e-05
2018-12-19,0.01821566967499446,0.01665179769599745,0.015616693104380757,0.010949308493085926,0.014004715602215154,5.512621444414858e-05
2018-12-20,0.018043405673057893,0.016291742293547466,0.015574851932648466,0.010654376425250762,0.014246669947620718,6.295764669909922e-05
2018-12-21,0.020544436504592502,0.016181513739511835,0.015292444824052369,0.011120999779317041,0.014426159977592869,6.980018788039548e-05
2018-12-24,0.020185413685599615,0.0157013984175926,0.016480540193274388,0.010782302855608982,0.015403516515478373,6.864053025934391e-05
2018-12-27,0.01994910169683271,0.015260736950982285,0.01635928403041552,0.010453830473939645,0.015711384915279656,6.743567906912264e-05
2018-12-28,0.01961358468604097,0.014819191133429806,0.020691155401638007,0.011374761069082605,0.021107862922148515,6.638144848266415e-05
2018-12-31,0.020400852034854283,0.015366231312980603,0.020162381802855157,0.011765828384161648,0.02054355169689062,7.272088948452448e-05
2019-01-02,0.01980304313748073,0.014967593444311122,0.019631441449683353,0.011407393852743546,0.020007014694592432,7.134260902337417e-05
2019-01-03,0.019207234587001,0.014791625337285699,0.019402646480037485,0.011059878681111949,0.01939814005572557,7.701040616338504e-05
2019-01-04,0.02122913810014316,0.014343807565009938,0.018816193026079762,0.01103694897236448,0.019050209601211718,7.545532624599401e-05
2019-01-07,0.020902547767170775,0.014657222222385273,0.01968788059774918,0.01291331106459338,0.01967754058854714,7.405184685873635e-05
2019-01-08,0.021169440369923853,0.014216828699233724,0.019089690149181413,0.012537363731989461,0.01912222437987734,7.937805949203836e-05
2019-01-09,0.02059030363346286,0.013790063288458929,0.018609286360473036,0.01227649242125152,0.018560651557247003,8.384463894060945e-05
2019-01-10,0.021809181310786116,0.013371986227128714,0.018042602825375738,0.0119655552724779,0.018058630019768603,8.209694397582655e-05
2019-01-11,0.021197505550032757,0.01311132642828915,0.017620991659590576,0.011609301739279435,0.017536961357968346,8.041948680135627e-05
2019-01-14,0.020582166213403887,0.012748873149406847,0.01708562643188477,0.011264753533962476,0.017027470973141695,7.881012857357622e-05
2019-01-15,0.02022146663089223,0.012380057038216631,0.01695282027996432,0.010985751614640634,0.01651027741688406,7.72667737366477e-05
2019-01-16,0.019635904071565895,0.012119160745416246,0.01650663309906871,0.010700947248472129,0.016179042709904112,7.578736836758355e-05
2019-01-17,0.019051994404613127,0.011887301713156733,0.01631820543681642,0.01040075222625245,0.015783449882982144,7.436989869343971e-05
2019-01-18,0.018685225196821274,0.011583745800428686,0.01588362014810926,0.010103343246822284,0.015469381772872094,7.301238978150111e-05
2019-01-21,0.020494995310945698,0.012704454850831833,0.01593457442300633,0.011105627941278614,0.015367253334455577,7.171290440181048e-05
2019-01-22,0.019902821688314143,0.012341857477375484,0.015460148081749076,0.010794776314906928,0.014910515850648414,7.046954205976031e-05
2019-01-23,0.01965180640492554,0.01297097656258941,0.015499295157489393,0.010510020096597027,0.014885163851404625,6.928043819476966e-05
2019-01-24,0.019177813217498466,0.013209512931087174,0.015035601381007084,0.010189979007132222,0.014446514753194967,6.814376353933976e-05
2019-01-25,0.02140983261109467,0.01287046045586858,0.01458244720933976,0.009942393599976177,0.014007627738689691,7.397335931827081e-05
2019-01-28,0.022739338204823902,0.012487221957187633,0.01449095657052107,0.010064412904875194,0.014078779775176934,7.930923831700457e-05
2019-01-29,0.02212861090050801,0.01305971660979727,0.014084053545459729,0.009962882975232523,0.014235747430188612,7.774534137369088e-05
2019-01-30,0.021602627580160006,0.012934698619962286,0.013658731402987635,0.009741327363738955,0.013820815825676154,7.616047255551832e-05
2019-01-31,0.020988423932145197,0.01283002123243609,0.013250251449357873,0.009466653532832593,0.013899153759529183,9.28140855002179e-05
2019-02-01,0.0203818671672583,0.01576498682617395,0.013248883417127533,0.00918000579950463,0.013511425637655991,9.071586046023575e-05
2019-02-04,0.020094313064891563,0.015323211458055494,0.012959695996353581,0.008946373428347202,0.01314078487566681,8.869828317691509e-05
2019-02-05,0.019545734908638927,0.01523540728213666,0.012587173707773727,0.008685877085067338,0.012832671922114954,8.668380513744835e-05
2019-02-06,0.019233219767734618,0.015059325951355793,0.01222241267948372,0.009262531573835543,0.012539414460619767,9.060605948634955e-05
2019-02-07,0.0204273747956451,0.014608537485946869,0.011858517292503307,0.008982052274482129,0.012157429391383747,8.859272359815444e-05
2019-02-08,0.020686566403579198,0.014413328924789037,0.011720411722392047,0.009908301248552579,0.011864510677225784,8.665754770301525e-05
2019-02-11,0.02036843358277734,0.013994510431778429,0.011514384224171429,0.009678292148985287,0.011527720424660751,8.479822450558769e-05
2019-02-12,0.019811399980000404,0.013591724924395745,0.011195740502063081,0.009671490106303018,0.011187177486494686,8.301249716985848e-05
2019-02-13,0.019425802855205447,0.01323585337906141,0.012025224734185193,0.009576511010811448,0.011613933679383891,8.12981570825989e-05
2019-02-14,0.018867813822368452,0.012905111108248511,0.011658949289219511,0.009327526884996159,0.011269712477497891,7.96530417759361e-05
2019-02-15,0.018383542333256897,0.012517047122779026,0.01130409642671801,0.009168181144020923,0.010960370036290933,7.807503301403843e-05
2019-02-18,0.01784348088826236,0.012175143653443436,0.012901107309364744,0.009967248254146924,0.01081269179798909,7.65620550479695e-05
2019-02-19,0.01737579019909423,0.011805571064380281,0.01250822254672029,0.009667308175158408,0.010483454647309948,7.511207304163509e-05
2019-02-20,0.01689656533858588,0.01148743967120387,0.01218245808799749,0.009381598510158485,0.010164294264004755,7.372309167044557e-05
2019-02-21,0.016416353982536776,0.011250445939336997,0.011822506869008678,0.009221656473115096,0.009857484333500087,7.239315389286266e-05
