Date,alpha,beta,innovation,innovation_std,z_score,state_var_alpha,state_var_beta
2023-06-16,-0.824042843247206,0.9065136944417828,0.009042125511441235,0.02146439616153248,0.4212615832932735,0.0009247069905176885,6.025398269093047e-05
2023-06-20,-0.8240347148780657,0.9065384849274781,0.002651740599521002,0.021462405663784566,0.12355281328017766,0.0009247468884848833,6.025794963286744e-05
2023-06-21,-0.824056680014943,0.9064605113160477,-0.008250224350605517,0.02146249716267141,-0.3844018842762946,0.0009247878494922152,6.02610300589353e-05
2023-06-22,-0.824313528156656,0.9062624720117586,-0.026066177587285022,0.021459843190129696,-1.2146490240559622,0.000924787360806911,6.027867334122658e-05
2023-06-23,-0.8246721492846747,0.9059891777612461,-0.036078385825946135,0.021459753066936517,-1.681211601709101,0.000924786085283204,6.029647437568782e-05
2023-06-26,-0.8247981100052477,0.9058479977600243,-0.017130758168578897,0.0214605549803902,-0.79824394961977,0.0009248054114127716,6.0309419884241486e-05
2023-06-27,-0.8244547920793877,0.9054032644132453,-0.03515683232881672,0.02146805357326256,-1.6376348330247734,0.0009248056875280042,6.027989544549045e-05
2023-06-28,-0.8237141248831976,0.9046911380223978,-0.05146743488051575,0.021470597779088222,-2.3971123398643157,0.0009247544430831473,6.023586694809508e-05
2023-06-29,-0.8223433296593113,0.9038025852342677,-0.052910521212615524,0.02147804344209849,-2.463470257672873,0.0009244890338558045,6.0149994698035686e-05
2023-06-30,-0.821597863899275,0.9032455500829657,-0.0360934653054823,0.021474442581287,-1.680763780892475,0.0009243365428989457,6.00843830036264e-05
2023-07-03,-0.8208753555881845,0.9028069135308682,-0.025001707488732983,0.021480226403356135,-1.1639405944448817,0.0009239954467797042,5.998658960409571e-05
2023-07-05,-0.8205700319320829,0.9025617147571904,-0.016492749670980356,0.02147310150142005,-0.7680655572689239,0.0009238816484247769,5.9928900268416645e-05
2023-07-06,-0.8203450798877056,0.9022993161006788,-0.020244571017227653,0.021468763256332672,-0.9429779804039752,0.0009238689660808022,5.9895694443416456e-05
2023-07-07,-0.820244050482998,0.9022166623640901,-0.005612249538345715,0.021472859448973352,-0.26136479641578636,0.000923763774711417,5.9839913460813826e-05
2023-07-10,-0.8198574308956403,0.9019690657880884,-0.014688434448796084,0.021478508087669324,-0.6838666069748403,0.0009234883874717545,5.975305653999189e-05
2023-07-11,-0.819932713104714,0.9020214911815114,0.0032795746130114267,0.021476225637458865,0.15270721533541665,0.0009232895803880817,5.967942323477202e-05
2023-07-12,-0.8199271643207848,0.9020181451385864,-0.0001905781201645418,0.021480718920605154,-0.008872055021479365,0.0009229426530396053,5.958141169628815e-05
2023-07-13,-0.8197237851013546,0.9019156451800899,-0.004996534928361829,0.021490265401875847,-0.2325022439195046,0.0009222217075273248,5.9431283985783464e-05
2023-07-14,-0.8197642512871397,0.9019411425657402,0.0015014054968007784,0.021479360349442984,0.06989991658851767,0.0009219307898080724,5.934245301492382e-05
2023-07-17,-0.8201041280848054,0.9021560870932928,0.012697831940963411,0.021479359456431528,0.5911643672018962,0.0009216444740037281,5.925447765372912e-05
2023-07-18,-0.8140236087057858,0.8998781062607832,-0.07197668417924152,0.021540140214026168,-3.341514189976019,0.000918377429046208,5.8833960063190755e-05
2023-07-19,-0.8100019041663347,0.8983512553825309,-0.0498463251993142,0.021535465702065288,-2.314615615418702,0.0009154026589641949,5.844303967872549e-05
